program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
DW,earmark,23,CA,0613210,"Chino city, California",91008,128,99385,5469,7121,1256,16410,1155,7.824586849507735,81.9686181434599,Chino
DW,earmark,23,CA,0625436,"Fowler city, California",6819,30,56410,13144,1421,525,1277,418,20.838832673412526,81.27291391699663,Fowler
DW,earmark,23,CA,0636546,"Inglewood city, California",106806,67,67563,2629,16312,1628,5685,713,15.272550231260414,94.67726532217291,Inglewood
DW,earmark,23,CO,0853120,"Naturita town, Colorado",479,131,25278,6465,93,54,461,131,19.41544885177453,3.7578288100208823,Naturita
DW,earmark,23,CO,0819850,"Delta city, Colorado",9137,36,45950,3953,1830,473,6185,527,20.02845572945168,32.30819743898435,Delta
DW,earmark,23,CO,0878610,"Trinidad city, Colorado",8334,55,47908,5635,1605,283,3931,245,19.25845932325414,52.83177345812335,Trinidad
DW,earmark,23,CO,0813460,"Cheraw town, Colorado",197,66,45750,15460,21,18,162,62,10.65989847715736,17.766497461928935,Cheraw
DW,earmark,23,CO,0875640,"Superior town, Colorado",13146,48,149464,16790,290,180,9079,602,2.205994218773771,30.937167199148035,Superior
DW,earmark,23,CO,0804000,"Aurora city, Colorado",387349,105,78685,1742,40241,2786,165941,2634,10.38882248308373,57.15982227913329,Aurora
DW,earmark,23,CO,0850920,"Minturn town, Colorado",978,309,103333,27463,71,55,745,286,7.259713701431493,23.824130879345603,Minturn
DW,earmark,23,CO,0854330,"Northglenn city, Colorado",37948,54,77797,5034,3902,934,21228,1430,10.282491830926531,44.06029303257088,Northglenn
DW,earmark,23,CT,0956200,"Norwich city, Connecticut",40054,60,62713,4629,5180,1036,24944,1212,12.9325410695561,37.72407250212213,Norwich
DW,earmark,23,DE,1021200,"Dover city, Delaware",38879,56,54438,4512,6994,1183,15079,1055,17.98914581136346,61.21556624398776,Dover
DW,earmark,23,FL,1224125,"Fort Myers city, Florida",88699,65,57403,2468,13817,1534,42383,1871,15.577402225504233,52.21704867022176,Fort Myers
DW,earmark,23,FL,1239375,"Lantana town, Florida",11703,25,67009,11164,1335,499,5441,751,11.407331453473468,53.50764761172349,Lantana
DW,earmark,23,FL,1256625,"Pinecrest village, Florida",18279,37,178095,16945,1181,501,8459,787,6.460966136003064,53.722851359483556,Pinecrest
DW,earmark,23,FL,1239850,"Lee town, Florida",778,385,40588,27118,395,303,435,233,50.77120822622108,44.08740359897172,Lee
DW,earmark,23,FL,1232000,"Hollywood city, Florida",152764,47,61958,2045,18971,2151,55058,2749,12.418501741247939,63.95878610143751,Hollywood
DW,earmark,23,GA,1312260,"Byron city, Georgia",5687,17,83996,16799,880,438,2709,477,15.473887814313347,52.36504308071039,Byron
DW,earmark,23,GA,1343360,"Keysville city, Georgia",403,174,42813,37478,61,64,106,69,15.136476426799009,73.69727047146402,Keysville
DW,earmark,23,GA,1325720,"East Point city, Georgia",38113,33,59602,5153,7477,1553,4631,707,19.617978117702624,87.84929026841235,East Point
DW,earmark,23,IL,1714000,"Chicago city, Illinois",2721914,53,71673,639,452233,9179,891281,6881,16.614521987101725,67.25535781071702,Chicago
DW,earmark,23,IL,1722697,"Edwardsville city, Illinois",26622,340,87094,9261,3438,790,22719,753,12.914131169709265,14.660806851476224,Edwardsville
DW,earmark,23,IL,1737998,"Ivesdale village, Illinois",238,67,59167,24618,47,41,237,67,19.747899159663866,0.42016806722688216,Ivesdale
DW,earmark,23,IL,1704572,"Bedford Park village, Illinois",619,246,107396,14602,54,49,309,115,8.723747980613894,50.080775444264944,Bedford Park
DW,earmark,23,IL,1712164,"Centralia city, Illinois",12096,164,46468,4954,2696,522,9597,291,22.288359788359788,20.659722222222214,Centralia
DW,earmark,23,IL,1762367,"Quincy city, Illinois",39441,29,54199,3330,5728,795,34214,224,14.522958342841205,13.252706574376916,Quincy
DW,earmark,23,IL,1779293,"Waukegan city, Illinois",89435,444,66077,3658,13178,1727,17185,1314,14.73472354223738,80.78492760105104,Waukegan
DW,earmark,23,IL,1743055,"Lewistown city, Illinois",1938,324,46875,11963,473,207,1801,324,24.40660474716202,7.069143446852422,Lewistown
DW,earmark,23,IL,1743965,"Litchfield city, Illinois",6937,314,50443,4996,1310,381,6690,333,18.884243909470953,3.560616981404067,Litchfield
DW,earmark,23,IL,1731589,"Greenville city, Illinois",7121,267,49635,7324,961,472,5446,349,13.495295604549923,23.521977250386186,Greenville
DW,earmark,23,IL,1757472,"Pana city, Illinois",5167,295,47763,10841,690,265,4911,322,13.353977162763691,4.9545190632862415,Pana
DW,earmark,23,IL,1738570,"Joliet city, Illinois",150221,833,84971,3386,15883,1636,66519,1806,10.573088982232843,55.71924031926295,Joliet
DW,earmark,23,IL,1764655,"Roberts village, Illinois",494,139,61818,21196,133,54,450,128,26.923076923076923,8.906882591093108,Roberts
DW,earmark,23,IL,1746357,"Manhattan village, Illinois",9590,548,123307,4272,407,206,8384,698,4.24400417101147,12.57559958289886,Manhattan
DW,earmark,23,IL,1748892,"Midlothian village, Illinois",14200,30,66994,11183,1526,558,6573,820,10.746478873239438,53.7112676056338,Midlothian
DW,earmark,23,IL,1770122,"Skokie village, Illinois",67076,86,91892,6255,5775,1140,32873,1415,8.60963682986463,50.9914127258632,Skokie
DW,earmark,23,IL,1756887,"Oswego village, Illinois",34810,37,112109,5457,704,338,22663,1403,2.0224073542085605,34.89514507325481,Oswego
DW,earmark,23,KS,2036000,"Kansas City city, Kansas",155438,34,56120,1582,26682,1823,56610,855,17.16568664033248,63.5803342811925,Kansas City
DW,earmark,23,KY,2144146,"Lawrenceburg city, Kentucky",11749,28,58935,5390,1689,514,10666,195,14.37569154821687,9.21780577070389,Lawrenceburg
DW,earmark,23,KY,2173164,"Stanton city, Kentucky",3214,19,29097,9096,765,227,3021,122,23.802115743621655,6.004978220286247,Stanton
DW,earmark,23,KY,2144344,"Lebanon city, Kentucky",6274,17,37500,10878,1905,531,4607,188,30.36340452661779,26.569971310168953,Lebanon
DW,earmark,23,KY,2135362,"Hazard city, Kentucky",5194,20,65846,14047,1372,460,4555,162,26.41509433962264,12.30265691182133,Hazard
DW,earmark,23,LA,2225160,"Farmerville town, Louisiana",3371,18,24337,6875,1287,299,1232,236,38.17858202313854,63.45298131118363,Farmerville
DW,earmark,23,LA,2237830,"Jackson town, Louisiana",4600,713,40642,9048,837,350,1554,337,18.195652173913043,66.21739130434783,Jackson
DW,earmark,23,LA,2253545,"Natchitoches city, Louisiana",17908,57,34020,4572,6056,829,6502,448,33.81728836274291,63.69220460129551,Natchitoches
